org.clever.Common.XMPPCommunicator.ConnectionXMPP: connect 2014-01-14 19:09:17,377 [main] INFO  XMPPCommunicator {138}- XMPP connected plain mode
org.clever.HostManager.Dispatcher.DispatcherAgent: initialization 2014-01-14 19:29:38,975 [main] DEBUG DispatcherAgentHM {160}- ?=)** hostId= riccardo
org.clever.HostManager.Dispatcher.DispatcherAgent: sendNotification 2014-01-14 19:29:38,976 [main] DEBUG DispatcherAgentHM {169}- preparing notify clever message
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-01-14 19:29:38,977 [NotificationThread] DEBUG NotificationThread {74}- Start NotificationThread run!
org.clever.HostManager.Dispatcher.DispatcherAgent: sendNotification 2014-01-14 19:29:40,375 [main] DEBUG DispatcherAgentHM {183}- notification sent
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-01-14 19:29:40,375 [NotificationThread] DEBUG NotificationThread {88}- £$£ target4
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-01-14 19:29:40,439 [NotificationThread] DEBUG NotificationThread {90}- ?=) target=null
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-01-14 19:29:40,439 [NotificationThread] DEBUG NotificationThread {94}- £$£ target5
org.clever.Common.Initiator.ModuleFactory.ModuleFactory: getInstance 2014-01-14 19:29:40,482 [main] DEBUG ModuleFactory {169}- ModuleFactory created: org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,482 [main] INFO  InfoAgent {84}- 
istanzio ModuleCommunicator(agentName), dove agentName: InfoAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,486 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,487 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,488 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.InfoAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,488 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/InfoAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,489 [main] INFO  InfoAgent {86}- 
nfine istanza ModuleCommunicator
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,490 [main] INFO  Host Coordinator {192}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,508 [main] INFO  ModuleFactory {130}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,512 [main] INFO  ModuleFactory {145}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,513 [main] INFO  ModuleFactory {152}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,514 [main] INFO  Host Coordinator {194}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,514 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.HyperVisor.HyperVisorAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,514 [main] INFO  Host Coordinator {188}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,516 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,516 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,518 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,518 [main] INFO  Host Coordinator {190}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,519 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.ImageManager.ImageManagerAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,519 [main] INFO  Host Coordinator {188}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,520 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,523 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,528 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,528 [main] INFO  Host Coordinator {190}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,528 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.Monitor.MonitorAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,529 [main] INFO  Host Coordinator {188}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,535 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,542 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,545 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,545 [main] INFO  Host Coordinator {190}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,546 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.NetworkManager.NetworkManagerAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,546 [main] INFO  Host Coordinator {188}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,569 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,578 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,581 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,581 [main] INFO  Host Coordinator {190}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,581 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.SOS.SOSAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,582 [main] INFO  Host Coordinator {188}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,588 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,589 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-01-14 19:29:40,590 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,591 [main] INFO  Host Coordinator {190}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,591 [main] DEBUG Host Coordinator {196}- Agent created: org.clever.HostManager.SAS.SASAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,594 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,595 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,596 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.HostCoordinatorHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,597 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/HostCoordinator
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,597 [main] DEBUG Host Coordinator {214}- Module Communicator instantiated
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-01-14 19:29:40,597 [main] INFO  Host Coordinator {215}- HostCoordinator created
org.clever.Common.Initiator.Initiator: VerificaNecessitaCM 2014-01-14 19:29:40,611 [main] INFO  Initiator {402}- Number of CM istantiated is 0
org.clever.Common.Initiator.Initiator: VerificaNecessitaCM 2014-01-14 19:29:40,611 [main] INFO  Initiator {402}- Number of CM istantiated is 0
org.clever.Common.Initiator.Initiator: start 2014-01-14 19:29:40,611 [main] INFO  Initiator {503}- Number of CM istantiated: truetreshold is: 1
org.clever.Common.Initiator.Initiator: start 2014-01-14 19:29:40,612 [main] INFO  Initiator {504}- A new Cluster Manager is istantiated!
org.clever.Common.Initiator.Initiator: launchClusterCoordinator 2014-01-14 19:29:40,612 [main] INFO  Initiator {412}- Launching cluster coordinator with classpath: dist/clever.jar
org.clever.Common.Initiator.Initiator: launchClusterCoordinator 2014-01-14 19:29:40,612 [main] INFO  Initiator {417}- ClusterCoordinato launching: [Ljava.lang.String;@3c3daf
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,798 [main] INFO  MonitorAgent {84}- 
istanzio ModuleCommunicator(agentName), dove agentName: MonitorAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,878 [main] INFO  HypervisorAgent {84}- 
istanzio ModuleCommunicator(agentName), dove agentName: HyperVisorAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,883 [main] INFO  ImageManagerAgent {84}- 
istanzio ModuleCommunicator(agentName), dove agentName: ImageManagerAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:40,886 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:40,976 [main] INFO  NetworkManagerAgent {84}- 
istanzio ModuleCommunicator(agentName), dove agentName: NetworkManagerAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,011 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.HostManager.SAS.SASAgent: <init> 2014-01-14 19:29:41,111 [main] DEBUG SASAgentHm {86}- SASAgentHm start
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,184 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.HostManager.SOS.SOSAgent: <init> 2014-01-14 19:29:41,191 [main] INFO  debugLogger {84}- SOSAgent(agentName) avviato!!!!
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,218 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,219 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.MonitorAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,221 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/MonitorAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:41,221 [main] INFO  MonitorAgent {86}- 
nfine istanza ModuleCommunicator
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,222 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,249 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,253 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.HyperVisorAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,255 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/HyperVisorAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:41,255 [main] INFO  HypervisorAgent {86}- 
nfine istanza ModuleCommunicator
org.clever.ClusterManager.ClusterCoordinator.Main: <init> 2014-01-14 19:29:41,262 [main] INFO  Main_ClusterCoordinator {68}- 
 Prima del lancio del costruttore cc!

org.clever.ClusterManager.ClusterCoordinator.Main: <init> 2014-01-14 19:29:41,289 [main] INFO  Main_ClusterCoordinator {70}- 
Dopo il lancio del costruttore CC, si sta x avviare la start()
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: start 2014-01-14 19:29:41,290 [main] INFO  ClusterCoordinator {467}- 
START DI CC

org.clever.HostManager.HyperVisorPlugins.Libvirt.HvlibVirt: <init> 2014-01-14 19:29:41,313 [main] INFO  Libvirt plugin {121}- LibVirt plugin created: 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,313 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,336 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-01-14 19:29:41,451 [main] DEBUG ClusterCoordinator {173}- Setting java.library.path ...
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,460 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-01-14 19:29:41,460 [main] DEBUG ClusterCoordinator {194}- ./libraries:/usr/java/packages/lib/i386:/lib:/usr/lib:./libraries
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-01-14 19:29:41,461 [main] INFO  ClusterCoordinator {222}- 

&&&&& i nuovi valori caricati sono: 4 10
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-01-14 19:29:41,462 [main] INFO  ClusterCoordinator {223}- 

REPLACEAGENTS NEL CC: true
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-01-14 19:29:41,463 [main] DEBUG ClusterCoordinator {247}- ./libraries:./libraries:/usr/java/packages/lib/i386:/lib:/usr/lib:./libraries:./libraries
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,464 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.ImageManagerAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,465 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/ImageManagerAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:41,466 [main] INFO  ImageManagerAgent {86}- 
nfine istanza ModuleCommunicator
org.clever.HostManager.ImageManager.ImageManagerAgent: initialization 2014-01-14 19:29:41,466 [main] INFO  ImageManagerAgent {82}- 

||||||!!!========££$$$$$$$$ Provo se il logger funziona ImageManagerAgent di HM!!!!


org.clever.HostManager.ImageManager.ImageManagerAgent: initialization 2014-01-14 19:29:41,467 [main] INFO  ImageManagerAgent {100}- 

||||||!!!========££$$$$$$$$ Provo se il logger funziona ImageManagerAgent di HM!!!!


org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: connectionManagement 2014-01-14 19:29:41,468 [main] INFO  ClusterCoordinator {271}- Connection to server XMPP: riccardoat port: 5222
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,484 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,486 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.NetworkManagerAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,487 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/NetworkManagerAgent
org.clever.Common.Communicator.Agent: start 2014-01-14 19:29:41,488 [main] INFO  NetworkManagerAgent {86}- 
nfine istanza ModuleCommunicator
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,497 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,499 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.SASAgentHmHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,501 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/SASAgentHm
org.clever.Common.Communicator.ModuleCommunicator: invoke 2014-01-14 19:29:41,501 [main] DEBUG ModuleCommunicator {101}- Before sendRecv with has return: DispatcherAgentHm
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,504 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,506 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.SOSAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-01-14 19:29:41,507 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/SOSAgent
org.clever.HostManager.SOS.SOSAgent: <init> 2014-01-14 19:29:41,507 [main] DEBUG debugLogger {120}- setMethodInvokerHandler done!
org.clever.Common.SqliteDB.SQLite: openCon 2014-01-14 19:29:41,542 [main] DEBUG SQLiteDB {98}- openCon
org.clever.HostManager.SOS.SOSModuleTransactional.SOSmodule: init 2014-01-14 19:29:41,542 [main] DEBUG debugLogger {74}- SOSmodule init
org.clever.HostManager.NetworkManager.NetworkManagerAgent: initialization 2014-01-14 19:29:41,543 [main] INFO  NetworkManagerAgent {69}- NetworkManagerPlugin creating 
org.clever.HostManager.SOS.SOSModuleTransactional.SOSmodule: init 2014-01-14 19:29:41,543 [main] DEBUG debugLogger {76}- filepath:cfg/configuration_Readers.xml
org.clever.HostManager.NetworkManagerPlugins.Linux.NetworkManagerLinux: <init> 2014-01-14 19:29:41,669 [main] INFO  NetworkManagerLinux {75}- Network Manager plugin created: 
